image\n02278980_4253.JPEG,2503,46,0,33,132,0,0,0,0,577,21,0,17,2797,35,0,149,412,79,6,0,0,55,0,0,28,3103
image\n02278980_4304.JPEG,1640,93,0,69,5289,0,0,0,0,137,10,0,0,2321,39,0,26,280,0,0,0,0,12,2,0,1,74
image\n02278980_4323.JPEG,3473,1045,0,0,1296,253,0,0,28,197,64,0,0,1994,850,0,4,475,53,19,0,0,17,9,0,0,214
image\n02278980_4329.JPEG,3541,474,0,0,780,0,0,0,0,230,17,0,0,2396,583,0,0,694,25,0,0,0,13,5,0,0,1235
image\n02278980_4374.JPEG,898,947,32,0,40,65,0,0,0,470,426,10,63,639,244,0,0,72,19,1,0,185,302,59,0,20,5499
image\n02278980_4391.JPEG,2416,368,0,0,666,0,0,0,0,130,2,0,0,3290,1213,0,0,717,0,0,0,0,0,0,0,0,1194
image\n02278980_4395.JPEG,2052,4,0,32,55,0,0,0,0,479,0,0,138,1022,49,0,48,751,0,0,0,3,24,0,0,39,5297
image\n02278980_440.JPEG,745,1102,29,0,202,148,0,0,0,372,247,0,0,585,458,0,0,90,28,15,0,0,107,45,0,7,5812
image\n02278980_4408.JPEG,2874,191,0,22,464,40,0,0,0,0,0,0,0,1480,1564,0,5,1745,0,0,0,0,0,0,0,1,1610
image\n02278980_4427.JPEG,3331,597,0,20,336,6,0,0,0,620,57,0,29,2640,530,0,8,202,1,0,0,0,34,20,0,31,1527
image\n02278980_4428.JPEG,2625,56,0,1,130,0,0,0,0,12,5,0,1,3736,182,0,4,238,0,0,0,0,34,5,0,9,2954
image\n02278980_4449.JPEG,1426,460,0,0,470,26,0,0,0,423,56,0,0,707,3585,0,0,1772,158,18,0,0,23,5,0,0,863
image\n02278980_4470.JPEG,5645,883,0,1,297,6,0,0,0,4,25,0,0,2369,356,0,0,10,0,0,0,0,0,22,0,0,376
image\n02278980_4479.JPEG,1705,552,0,41,1723,45,0,0,0,176,7,0,10,3035,645,0,28,954,102,0,0,0,7,0,0,2,956
image\n02278980_448.JPEG,1952,462,0,0,636,0,0,0,0,177,7,0,0,4698,1442,0,0,231,0,0,0,0,4,8,0,0,376
image\n02278980_4519.JPEG,2237,533,0,46,3152,52,0,190,92,1330,32,0,23,818,61,0,348,143,0,0,0,1,24,0,0,156,753
image\n02278980_4523.JPEG,2831,159,0,58,385,0,0,0,0,125,9,0,147,4900,63,0,105,180,0,0,0,0,80,0,0,171,780
image\n02278980_4530.JPEG,3236,42,0,3553,81,0,63,11,0,31,0,0,813,452,2,123,1452,1,0,0,0,0,7,0,0,1,126
image\n02278980_4545.JPEG,2434,189,0,2047,1881,3,0,19,29,274,6,0,19,2216,22,0,54,567,25,0,0,0,9,1,0,2,193
image\n02278980_4559.JPEG,469,657,0,5,1003,31,0,0,5,46,3,0,5,1921,560,0,28,502,0,0,0,0,8,5,0,5,4741
image\n02278980_4563.JPEG,1071,590,15,103,1103,71,0,3,0,26,12,0,0,3061,736,0,149,979,0,0,0,0,6,1,0,6,2059
image\n02278980_4570.JPEG,2733,385,0,4,251,26,0,0,0,213,48,0,31,5133,206,0,3,108,68,0,0,0,35,9,0,7,731
image\n02278980_4573.JPEG,1563,358,0,6,998,1,0,0,0,927,21,0,193,3241,575,0,6,1549,1,0,0,3,53,1,0,41,455
image\n02278980_4586.JPEG,2327,1070,0,0,365,2,0,0,0,88,101,0,1,3171,569,0,0,210,0,0,0,0,2,6,0,0,2080
image\n02278980_4589.JPEG,2223,635,2,8,416,11,0,0,0,708,34,0,9,1871,1455,0,11,1250,28,1,0,1,25,13,0,6,1282
image\n02278980_459.JPEG,3381,516,0,1,518,0,0,0,0,251,11,0,12,2378,584,0,1,594,0,0,0,0,10,1,0,2,1730
image\n02278980_462.JPEG,2606,123,0,397,2384,0,0,0,0,670,10,0,20,2610,15,0,548,186,2,0,0,0,34,0,0,7,379
image\n02278980_4631.JPEG,1267,93,0,4,485,62,0,0,0,689,3,0,8,1453,884,0,10,1542,15,0,0,5,50,1,0,15,3404
image\n02278980_4633.JPEG,2901,209,0,3,276,4,0,0,0,36,45,0,2,3518,264,0,0,354,0,0,0,0,5,2,0,0,2374
image\n02278980_4634.JPEG,2071,161,0,949,1631,11,0,2,0,390,86,0,60,2175,326,0,323,100,17,92,0,0,86,31,0,2,1477
image\n02278980_4637.JPEG,4016,329,0,1423,151,0,0,0,0,6,14,0,550,2270,53,0,18,13,0,0,0,0,161,121,0,14,852
image\n02278980_4640.JPEG,2278,29,0,517,143,0,0,4,0,11,3,0,1354,1270,3,5,2075,289,0,0,0,0,9,0,0,371,1630
image\n02278980_465.JPEG,8837,126,2,250,22,9,0,0,0,56,9,0,195,173,8,0,26,3,0,0,0,0,5,1,0,18,253
image\n02278980_4657.JPEG,2429,21,0,3753,674,0,0,17,0,157,3,0,290,1885,20,0,246,128,0,0,0,0,15,5,0,11,335
image\n02278980_4688.JPEG,1050,726,0,92,633,236,0,3,53,0,0,0,0,82,2584,0,2,3914,0,0,0,0,0,0,0,0,619
image\n02278980_4718.JPEG,4899,298,0,1311,795,0,0,0,0,128,30,0,7,1829,23,0,173,42,0,0,0,0,7,4,0,9,437
image\n02278980_4730.JPEG,5132,993,0,952,2151,0,0,0,0,0,0,0,0,621,12,0,40,76,0,0,0,0,0,0,0,0,15
image\n02278980_4735.JPEG,1800,733,5,477,655,122,0,419,23,6,91,1,1,1181,936,0,1427,704,2,85,0,0,399,234,0,0,685
image\n02278980_4740.JPEG,4149,58,0,1409,158,13,173,129,1,436,14,0,158,747,43,1,265,327,52,1,0,12,74,5,0,9,1754
image\n02278980_4759.JPEG,1537,243,0,8,739,267,0,6,2,727,5,0,2,1184,884,0,26,1429,19,0,0,2,31,3,0,5,2870
image\n02278980_478.JPEG,3720,221,0,7,50,0,12,0,0,938,67,0,78,1851,84,3,9,86,3,0,0,53,131,28,0,524,2124
image\n02278980_4781.JPEG,1557,379,0,1454,897,6,54,745,2,149,65,0,2,1680,323,0,453,638,72,42,0,0,42,7,0,2,1421
image\n02278980_4784.JPEG,2585,464,0,0,105,5,0,0,0,618,128,0,0,1876,561,0,0,135,184,0,0,0,78,95,0,0,3159
image\n02278980_4796.JPEG,1895,346,0,0,136,6,0,0,0,636,120,0,0,801,274,0,41,205,3,7,0,0,20,15,0,1,5486
image\n02278980_4798.JPEG,2460,281,1,0,165,5,0,0,0,541,15,0,0,704,997,0,0,1036,2,0,0,0,3,39,0,0,3745
image\n02278980_4832.JPEG,1531,145,0,0,34,0,0,0,0,146,49,0,1,1502,765,0,0,80,0,0,0,0,50,223,0,4,5462
image\n02278980_4870.JPEG,2534,130,0,3,137,0,0,0,0,55,32,0,5,3891,312,0,13,460,0,0,0,0,7,7,0,10,2396
image\n02278980_4887.JPEG,623,207,0,580,2871,14,0,1074,691,207,134,0,0,303,19,0,145,2892,47,40,0,0,25,8,0,0,113
image\n02278980_4908.JPEG,1703,103,0,1154,1992,0,0,2927,711,285,32,0,0,107,3,0,162,685,10,0,0,0,11,6,0,0,102
image\n02278980_4964.JPEG,2016,127,0,9,2080,0,0,0,0,37,7,0,32,2147,111,0,9,144,0,0,0,0,193,14,0,49,3018
image\n02278980_4965.JPEG,1945,142,0,2,99,0,0,0,0,1177,54,0,1,994,224,0,4,334,11,1,0,0,70,18,0,1,4915
image\n02278980_4970.JPEG,5771,43,0,860,166,0,0,0,0,516,64,0,185,1432,12,0,214,25,57,0,0,145,174,1,0,25,302
image\n02278980_4981.JPEG,1340,64,0,214,2144,49,0,0,0,292,19,0,29,3894,641,0,42,996,22,8,0,0,24,6,0,1,207
image\n02278980_4996.JPEG,990,631,0,0,207,9,0,0,1,8,26,0,0,709,371,0,0,454,0,0,0,0,0,1,0,2,6584
image\n02278980_5029.JPEG,1915,252,0,10,2538,0,0,0,0,3,0,0,4,2473,180,0,98,1176,0,0,0,0,1,0,0,2,1340
image\n02278980_5034.JPEG,1459,41,0,5,91,0,0,0,0,141,7,0,7,6889,494,0,0,118,1,0,0,0,15,1,0,0,724
image\n02278980_5046.JPEG,855,486,0,8,882,128,0,0,1,315,30,0,14,1309,409,0,43,2858,64,3,0,4,35,21,0,10,2514
image\n02278980_5052.JPEG,1383,1026,0,0,1028,60,0,0,0,148,96,0,0,2666,2738,0,0,526,15,10,0,0,6,2,0,0,286
image\n02278980_5072.JPEG,1089,229,0,1,819,0,0,0,0,106,186,0,0,5014,361,0,28,735,0,50,0,0,249,301,0,0,826
image\n02278980_5082.JPEG,4280,133,0,51,384,0,0,0,0,248,4,0,308,2033,223,0,26,430,0,0,0,128,569,1,0,88,1087
image\n02278980_5089.JPEG,2316,1166,296,162,910,525,0,0,0,71,58,0,0,398,2200,0,7,327,0,0,0,0,3,63,0,0,1489
image\n02278980_510.JPEG,3998,277,0,2028,246,9,0,0,0,158,30,0,5,334,274,0,4,132,2,1,0,0,16,6,0,5,2465
image\n02278980_5141.JPEG,4277,113,0,12,93,0,0,0,0,171,8,0,77,2824,46,0,26,73,0,0,0,0,88,2,0,129,2051
image\n02278980_5151.JPEG,2681,113,0,0,47,3,0,0,0,122,40,0,17,2026,707,0,0,485,0,0,0,0,64,96,0,5,3586
image\n02278980_5162.JPEG,2694,694,0,0,405,34,0,0,1,303,26,0,0,234,82,0,0,95,0,0,0,0,0,2,0,0,5424
image\n02278980_5170.JPEG,1057,732,0,22,3490,17,0,11,7,196,45,0,0,2118,1057,0,6,672,13,41,0,0,20,3,0,0,483
image\n02278980_5177.JPEG,1411,1072,0,0,925,8,0,0,0,181,114,0,0,3181,1267,0,0,600,6,6,0,0,23,5,0,8,1185
image\n02278980_5178.JPEG,1502,214,0,65,398,1,0,15,2,9,13,0,22,3588,64,0,1523,559,0,0,0,0,9,0,0,306,1702
image\n02278980_5182.JPEG,2288,973,0,0,777,227,0,0,25,156,158,0,0,1585,1231,0,0,1254,0,2,0,0,38,39,0,0,1239
image\n02278980_5190.JPEG,3650,241,0,13,513,0,0,0,0,109,4,0,8,3860,425,0,14,429,0,0,0,0,8,1,0,8,708
image\n02278980_5201.JPEG,2274,77,0,21,942,3,0,0,0,849,5,0,9,1842,146,0,253,1822,7,0,0,0,21,0,0,6,1712
image\n02278980_5236.JPEG,8074,19,0,315,142,0,0,0,0,699,11,0,73,346,1,0,59,37,0,0,0,0,23,3,0,4,185
image\n02278980_5240.JPEG,1800,85,0,142,96,7,0,12,0,398,72,0,174,3852,36,0,393,120,45,7,0,4,200,8,0,451,2086
image\n02278980_5268.JPEG,3115,151,0,15,91,0,0,0,0,76,10,0,33,3629,37,0,34,78,0,0,0,0,61,3,0,98,2563
image\n02278980_5289.JPEG,2510,83,0,2,57,0,0,0,0,259,13,0,75,3333,536,0,6,166,0,0,0,0,120,60,0,85,2691
image\n02278980_5294.JPEG,2741,330,0,57,751,0,0,0,0,213,4,0,243,3080,68,0,19,485,0,0,0,0,24,1,0,40,1938
image\n02278980_5352.JPEG,1126,176,0,5,1444,0,0,5,0,38,7,0,5,2075,7,0,1920,1096,0,0,0,0,48,0,0,50,1989
image\n02278980_5358.JPEG,4272,42,0,1901,2021,5,0,464,6,8,0,0,3,563,17,0,330,271,3,0,0,1,11,0,0,5,67
image\n02278980_5365.JPEG,2883,468,25,0,6,5,0,0,0,169,376,129,0,220,203,0,0,45,0,9,46,0,13,103,0,2,5285
image\n02278980_5390.JPEG,2798,408,0,0,144,6,0,0,0,155,99,0,0,2074,1187,0,5,476,153,9,0,0,92,178,0,11,2196
image\n02278980_5397.JPEG,5414,386,0,154,1108,0,0,1,0,998,84,0,0,774,31,0,97,82,70,5,0,0,26,28,0,0,733
image\n02278980_5400.JPEG,1832,212,1,844,4882,14,0,245,0,643,17,0,5,559,69,0,171,60,191,4,0,0,12,4,0,0,226
image\n02278980_5402.JPEG,3460,119,0,24,344,0,0,0,0,132,76,0,10,2043,145,0,96,390,0,0,0,0,73,40,0,35,3005
image\n02278980_5427.JPEG,1924,812,0,1,1605,14,0,0,0,185,222,0,0,3462,1100,0,6,490,0,0,0,0,2,2,0,0,166
image\n02278980_5429.JPEG,1534,77,0,671,285,0,0,0,0,1761,85,0,238,3553,130,0,240,197,87,0,0,0,128,2,0,106,897
image\n02278980_545.JPEG,5650,171,0,4,85,0,0,0,0,59,10,0,4,852,977,0,2,1586,0,0,0,0,3,0,0,2,587
image\n02278980_5466.JPEG,1961,281,1,13,365,20,0,10,0,235,16,0,11,1831,965,0,110,978,241,6,0,0,73,42,0,44,2788
image\n02278980_5478.JPEG,1126,1012,0,32,3060,6,0,0,0,299,3,0,0,3302,433,0,0,352,0,0,0,0,2,1,0,0,363
image\n02278980_5481.JPEG,1856,628,1,27,2473,31,0,1,1,24,3,0,0,1984,1245,0,21,1335,35,2,0,0,1,0,0,0,321
image\n02278980_5494.JPEG,2328,148,0,27,135,0,0,0,0,948,164,0,68,2534,36,0,124,534,75,14,0,0,70,6,0,166,2615
image\n02278980_5501.JPEG,1419,222,0,3,498,0,0,0,0,150,19,0,8,5807,94,0,4,79,11,0,0,0,139,30,0,47,1461
image\n02278980_5502.JPEG,6502,473,3,207,592,41,0,0,0,11,10,0,6,752,83,0,22,423,0,0,0,0,11,1,0,8,843
image\n02278980_551.JPEG,4994,83,1,17,117,1,0,0,0,315,11,0,5,801,28,0,17,198,122,14,0,0,36,1,0,31,3198
image\n02278980_5524.JPEG,3096,130,0,2850,993,19,0,126,0,90,298,4,12,667,81,0,1063,171,0,226,5,0,22,11,0,0,125
image\n02278980_5577.JPEG,2359,802,0,8,1840,52,0,0,7,123,473,0,1,2157,280,0,4,528,0,29,0,0,141,10,0,1,1175
image\n02278980_558.JPEG,2123,486,0,0,647,0,0,0,0,131,8,0,0,2740,1930,0,0,816,0,0,0,0,12,16,0,0,1086
image\n02278980_5586.JPEG,850,281,0,0,309,9,0,0,1,102,82,0,0,1269,4455,0,0,2055,25,8,0,2,31,7,0,0,505
image\n02278980_5603.JPEG,1787,475,0,23,543,16,0,0,0,164,95,0,5,3579,352,0,119,227,0,0,0,0,77,32,0,51,2445
image\n02278980_561.JPEG,6357,260,0,1345,643,2,0,2,1,399,79,0,5,531,14,0,43,43,3,1,0,0,10,7,0,3,240
image\n02278980_5630.JPEG,2695,234,0,8,381,2,0,24,0,303,8,0,20,2661,242,0,21,459,39,0,0,0,88,4,0,62,2741
image\n02278980_5649.JPEG,2443,179,0,43,247,0,0,0,0,166,24,0,30,3071,191,0,43,197,0,0,0,0,113,53,0,79,3113
image\n02278980_567.JPEG,649,1466,0,0,608,0,0,0,0,8,360,0,0,363,82,0,0,75,0,0,0,0,6,2,0,5,6369
image\n02278980_5670.JPEG,2267,717,29,19,483,44,0,0,0,876,365,61,143,852,821,1,14,256,68,58,0,15,189,99,44,153,2416
image\n02278980_5677.JPEG,1773,182,0,1253,740,4,0,9,0,313,196,0,48,1889,87,0,317,109,525,119,0,20,342,20,0,12,2033
image\n02278980_5681.JPEG,1566,966,0,0,278,0,0,0,0,61,61,0,0,4292,993,0,0,541,0,0,0,0,0,16,0,0,1220
image\n02278980_5688.JPEG,1361,255,0,1,546,98,0,0,1,228,17,0,2,689,1449,0,8,2337,37,3,0,0,5,1,0,0,2954
image\n02278980_5701.JPEG,3472,550,15,0,80,264,0,0,0,26,6,0,0,520,1403,0,0,2796,0,0,0,0,0,1,0,0,859
image\n02278980_5707.JPEG,1433,234,0,13,372,11,0,0,0,85,13,0,59,5781,151,0,31,282,8,3,0,0,288,8,0,259,961
image\n02278980_5716.JPEG,1717,290,0,63,1618,23,0,0,0,408,22,0,3,2638,267,0,200,1851,27,1,0,0,28,2,0,0,833
image\n02278980_5734.JPEG,3575,810,0,5,832,8,0,0,0,263,108,0,3,3080,197,0,14,190,12,12,0,0,16,10,0,16,842
image\n02278980_5759.JPEG,3542,516,0,222,680,20,0,4,0,15,12,0,2,3303,701,0,9,233,0,0,0,0,2,14,0,1,715
image\n02278980_577.JPEG,2386,118,0,89,115,0,0,0,0,94,0,0,279,3763,1777,0,0,244,0,0,0,0,266,8,0,465,386
image\n02278980_5782.JPEG,1296,183,0,0,599,2,0,0,1,145,8,0,0,2976,450,0,2,1156,96,15,0,0,12,2,0,0,3048
image\n02278980_5787.JPEG,1753,989,3,10,2718,83,0,0,4,124,8,0,0,2786,687,0,0,462,64,47,0,0,19,2,0,0,231
image\n02278980_5796.JPEG,3363,235,0,644,1751,7,0,1,1,171,63,0,0,1825,47,0,1088,549,0,0,0,0,4,4,0,0,238
image\n02278980_5806.JPEG,1946,39,0,100,238,0,0,0,0,34,0,0,29,3246,24,0,411,269,0,0,0,0,9,0,0,378,3271
image\n02278980_5827.JPEG,3671,204,0,0,104,0,0,0,0,343,25,0,126,2550,484,0,1,918,0,0,0,0,16,0,0,12,1537
image\n02278980_5829.JPEG,2797,633,0,107,1942,39,0,0,0,313,5,0,23,2461,393,0,56,618,39,0,0,0,7,0,0,5,553
image\n02278980_5834.JPEG,1364,288,0,1,643,37,0,32,5,264,12,0,0,1124,1648,0,62,2421,92,3,0,0,7,2,0,0,1984
image\n02278980_5889.JPEG,1461,39,0,1403,4069,1,0,32,0,248,7,0,11,2383,5,0,178,12,0,0,0,0,13,0,0,13,114
image\n02278980_5890.JPEG,6746,1,0,663,13,0,0,0,0,211,0,0,456,1133,0,0,335,8,0,0,0,0,2,0,0,240,186
image\n02278980_5902.JPEG,1189,868,0,34,3582,49,0,1082,219,16,120,0,0,640,174,0,49,1109,4,42,0,0,16,1,0,0,799
image\n02278980_591.JPEG,1327,212,0,76,1182,173,0,0,1,405,68,0,40,2371,613,0,101,1100,21,0,0,1,37,10,0,86,2164
image\n02278980_5926.JPEG,2387,233,0,356,648,1,0,0,0,320,24,0,29,3944,104,0,27,159,0,0,0,0,52,7,0,76,1624
image\n02278980_5961.JPEG,3160,185,0,1467,1843,7,0,3,0,464,65,0,25,1898,23,0,501,80,27,1,0,0,41,4,0,3,193
image\n02278980_5969.JPEG,4960,638,0,0,958,0,0,0,0,273,5,0,0,1940,408,0,0,349,12,0,0,0,3,1,0,0,447
image\n02278980_5973.JPEG,5733,324,0,83,358,0,0,0,0,256,27,0,11,1983,95,0,8,105,3,2,0,0,32,12,0,1,960
image\n02278980_6.JPEG,1144,82,0,6,438,5,0,22,32,48,0,0,2,1067,279,0,17,856,0,0,0,0,10,0,0,1,5983
image\n02278980_600.JPEG,5282,252,0,740,2159,6,0,2,0,42,20,0,1,656,93,0,11,23,23,18,0,0,149,68,0,5,440
image\n02278980_6012.JPEG,1797,359,0,2624,3377,3,0,632,5,303,69,0,0,408,15,0,183,59,0,0,0,0,2,1,0,0,154
image\n02278980_602.JPEG,1598,614,0,16,713,0,0,0,0,222,166,0,0,4756,469,0,48,458,6,0,0,0,13,5,0,1,905
image\n02278980_6048.JPEG,3648,663,4,8,238,4,0,0,1,267,35,0,5,1316,90,0,2,72,28,0,0,0,211,85,0,18,3296
image\n02278980_6049.JPEG,2245,88,0,134,283,0,0,0,0,674,4,0,23,480,7,0,338,2624,4,0,0,3,27,0,0,13,3046
image\n02278980_6054.JPEG,4702,450,0,3,570,0,0,0,0,243,26,0,2,2389,337,0,2,405,0,0,0,0,9,2,0,0,851
image\n02278980_606.JPEG,3261,309,0,591,1324,7,0,510,63,1,2,0,1,1656,226,0,612,720,0,0,0,0,0,1,0,6,702
image\n02278980_6090.JPEG,1559,125,0,291,831,146,0,0,0,87,11,0,20,551,6127,0,30,38,0,0,0,0,6,1,0,2,166
image\n02278980_6111.JPEG,1958,79,0,2841,1789,54,0,564,36,102,7,0,25,524,146,0,385,942,124,4,0,0,18,2,0,4,387
image\n02278980_6123.JPEG,871,310,0,0,461,2,0,0,0,343,36,0,0,3596,3604,0,0,610,17,3,0,0,26,8,0,0,104
image\n02278980_6198.JPEG,2251,237,0,62,523,10,0,0,0,106,134,0,7,4607,98,0,103,306,5,698,0,0,174,18,0,10,645
image\n02278980_6229.JPEG,2100,154,0,8,244,0,0,0,0,188,8,0,4,4066,870,0,11,834,0,0,0,0,18,7,0,11,1468
image\n02278980_6252.JPEG,2245,107,0,436,3701,0,0,5,0,185,29,0,0,1151,47,0,107,610,0,0,0,0,63,69,0,2,1237
image\n02278980_6256.JPEG,2781,372,0,24,477,35,1,1,1,595,35,0,144,2305,442,3,72,467,100,1,0,0,74,20,0,113,1927
image\n02278980_627.JPEG,3589,569,0,28,529,0,0,0,0,1,4,0,0,3437,377,0,1,244,0,0,0,0,0,0,0,0,1215
image\n02278980_628.JPEG,1631,315,0,11,4606,30,0,3,0,485,20,0,0,417,513,0,19,1537,0,0,0,0,8,1,0,0,394
image\n02278980_63.JPEG,3637,1144,15,16,425,35,0,0,0,370,63,0,18,1795,320,0,0,157,34,3,0,0,31,4,0,9,1914
image\n02278980_6302.JPEG,1443,181,3,5,267,51,0,6,0,607,68,0,19,4062,582,0,843,706,57,7,0,0,54,24,0,83,920
image\n02278980_6338.JPEG,2510,546,0,0,187,16,0,0,0,229,100,0,8,925,243,0,0,293,24,0,0,19,13,12,0,0,4866
image\n02278980_634.JPEG,2511,823,0,0,1481,0,0,0,0,283,0,0,12,3396,706,0,0,457,0,0,0,0,15,0,0,6,301
image\n02278980_6356.JPEG,1045,61,0,93,78,4,0,0,0,300,35,0,26,5784,126,0,116,208,144,12,0,0,180,18,0,83,1677
image\n02278980_6368.JPEG,1703,105,0,29,168,0,0,0,0,741,27,0,21,4524,66,0,17,171,0,0,0,0,41,6,0,20,2350
image\n02278980_637.JPEG,5051,174,1,1987,685,92,0,17,0,579,55,0,38,236,163,0,267,41,352,13,0,11,74,88,0,3,62
image\n02278980_6370.JPEG,2836,100,0,38,712,6,0,0,0,303,1,0,57,3654,76,0,35,154,66,0,0,197,115,0,11,314,1314
image\n02278980_64.JPEG,1114,32,0,144,1069,0,0,0,0,531,8,0,14,3549,7,0,1535,1015,0,0,0,0,40,0,0,3,930
image\n02278980_6401.JPEG,2467,260,0,1264,3221,48,0,502,42,396,112,0,0,643,194,0,5,499,11,4,0,0,11,9,0,0,302
image\n02278980_644.JPEG,3390,1545,0,0,1729,17,0,0,0,611,16,0,2,1107,1092,0,0,288,2,0,0,0,9,4,0,0,183
image\n02278980_6453.JPEG,3629,784,0,29,1470,64,0,63,100,89,11,0,4,765,568,0,31,1251,0,0,0,0,1,0,0,0,1134
image\n02278980_6463.JPEG,2899,24,0,1,15,0,0,0,0,403,4,0,322,804,15,0,5,12,3,0,0,0,476,0,0,4859,149
image\n02278980_6467.JPEG,3098,792,13,0,785,557,0,0,0,368,32,0,3,1051,2504,0,2,296,0,0,0,0,15,3,0,1,470
image\n02278980_6487.JPEG,3111,173,0,3,283,0,0,0,0,70,6,0,0,3216,848,0,9,917,0,0,0,0,5,0,0,5,1345
image\n02278980_6495.JPEG,6736,255,0,458,551,0,0,25,3,280,58,0,5,773,45,0,47,141,182,2,0,10,57,0,0,1,361
image\n02278980_6500.JPEG,7152,12,0,112,0,0,0,0,0,159,14,0,410,369,0,10,97,3,4,0,0,56,146,0,6,442,999
image\n02278980_6503.JPEG,7078,82,0,35,284,0,0,0,1,129,3,0,25,1939,17,0,0,29,196,0,0,2,38,1,0,4,130
image\n02278980_6535.JPEG,1994,240,0,217,468,7,0,32,0,44,22,0,42,2050,172,0,460,460,0,0,0,6,79,24,0,89,3584
image\n02278980_6543.JPEG,3895,492,3,7,325,24,0,0,0,366,28,0,34,2449,153,0,7,192,11,0,0,0,100,7,0,52,1846
image\n02278980_6576.JPEG,8776,17,0,394,89,0,0,0,0,20,8,0,17,418,2,0,12,4,0,0,0,0,2,1,0,0,232
image\n02278980_6580.JPEG,3886,554,0,5,621,25,0,0,2,257,42,0,1,1588,537,0,3,663,37,0,0,0,10,10,0,1,1748
image\n02278980_6607.JPEG,1989,1924,0,0,168,0,0,0,0,586,234,0,0,2744,1136,0,0,105,1,1,0,0,11,66,0,0,1027
image\n02278980_6609.JPEG,3413,794,0,7,785,12,0,0,0,205,76,0,3,3349,242,0,14,215,16,14,0,0,11,3,0,10,822
image\n02278980_6628.JPEG,1741,224,0,1,139,0,0,0,0,453,37,0,6,3585,260,0,5,161,0,0,0,0,32,11,0,10,3326
image\n02278980_6668.JPEG,1966,361,0,1,989,0,0,0,0,252,8,0,0,2493,359,0,5,319,11,1,0,0,22,4,0,6,3196
image\n02278980_6707.JPEG,1553,1241,0,1,1147,5,0,0,1,181,28,0,1,3319,508,0,3,483,19,4,0,0,15,9,0,2,1471
image\n02278980_671.JPEG,2349,1520,0,4,623,15,0,0,0,0,0,0,0,594,184,0,0,170,0,0,0,0,0,0,0,0,4536
image\n02278980_6718.JPEG,2001,269,3,25,381,19,0,0,1,604,21,0,172,2355,341,0,63,532,0,0,0,7,132,5,0,124,2934
image\n02278980_6735.JPEG,2490,128,0,0,63,2,0,0,0,156,9,0,0,1036,925,0,0,349,0,0,0,0,19,34,0,0,4781
image\n02278980_6778.JPEG,1628,1661,0,6,1114,40,0,23,3,20,219,0,0,2770,1166,0,61,625,0,0,0,0,0,9,0,0,647
image\n02278980_684.JPEG,763,274,1,38,2555,115,0,0,0,675,94,0,106,1838,174,0,1067,382,2,0,0,28,81,16,0,195,1587
image\n02278980_6852.JPEG,1100,90,0,159,1169,6,0,1,0,664,12,0,9,2964,32,0,1619,970,1,0,0,0,7,2,0,3,1182
image\n02278980_686.JPEG,1556,145,0,744,1779,71,0,629,144,101,261,4,78,981,72,0,535,1181,0,62,0,0,572,185,0,15,875
image\n02278980_6867.JPEG,6163,14,0,1587,145,1,0,0,0,55,3,0,387,1280,1,0,227,1,8,0,0,0,10,0,0,5,104
image\n02278980_6889.JPEG,625,698,0,0,363,16,0,0,0,419,158,0,1,1055,356,0,6,1009,104,7,0,0,16,4,0,0,5154
image\n02278980_69.JPEG,1954,310,0,137,933,0,0,0,0,258,77,0,44,1604,282,0,13,1830,0,0,0,0,15,0,0,10,2524
image\n02278980_694.JPEG,533,579,0,333,5794,20,0,598,51,0,0,0,0,464,158,0,386,1054,0,0,0,0,0,0,0,0,25
image\n02278980_695.JPEG,2909,857,0,0,855,18,0,0,0,188,33,0,0,1896,1079,0,0,1076,0,0,0,0,1,1,0,0,1079
image\n02278980_6966.JPEG,2014,66,0,768,823,4,0,0,0,209,0,0,24,4376,51,0,114,266,0,0,0,0,3,0,0,7,1269
image\n02278980_6968.JPEG,2623,216,0,4,252,0,0,0,0,21,17,0,6,4530,149,0,32,222,0,0,0,0,128,7,0,104,1682
image\n02278980_7058.JPEG,2204,571,0,13,600,67,0,0,0,61,18,0,20,4380,570,0,19,375,6,0,0,0,14,7,0,22,1042
image\n02278980_706.JPEG,2276,93,0,1538,1148,22,0,78,1,134,11,0,10,739,35,0,818,138,170,5,0,47,98,13,0,2,2615
image\n02278980_7061.JPEG,2533,1113,0,0,1245,8,0,0,0,69,24,0,0,2252,1220,0,0,758,9,8,0,0,1,1,0,0,751
image\n02278980_7064.JPEG,4888,276,0,756,1634,5,0,68,1,5,3,0,29,912,44,0,350,67,0,0,0,0,139,43,0,48,722
image\n02278980_7088.JPEG,2834,198,0,0,329,1,0,0,0,11,1,0,3,3149,364,0,2,770,0,0,0,0,6,1,0,4,2321
image\n02278980_7095.JPEG,1710,254,0,15,318,29,0,0,0,87,7,0,18,5699,225,0,16,307,7,0,0,0,2,0,0,13,1283
image\n02278980_711.JPEG,3931,95,0,9,143,0,0,0,0,63,2,0,106,2713,237,0,12,482,0,0,0,0,0,0,0,1,2201
image\n02278980_7115.JPEG,3560,138,0,1174,1421,2,0,108,7,804,144,0,210,1082,105,0,45,297,0,0,0,14,175,8,0,24,672
image\n02278980_7157.JPEG,2229,560,0,1,1524,9,0,0,0,189,3,0,8,2262,962,0,3,1486,8,0,0,4,29,1,0,17,697
